,date,price,year
2068,20120416,264.49,2012
2069,20120416,264.49,2012
2070,20120413,266.86,2012
2071,20120412,263.95,2012
2072,20120410,265.38,2012
2073,20120409,265.88,2012
2074,20120406,269.97,2012
2075,20120405,269.96,2012
2076,20120405,269.96,2012
2077,20120404,268.33,2012
2078,20120403,272.46,2012
2079,20120402,268.99,2012
2080,20120330,266.58,2012
2081,20120329,267.13,2012
2082,20120328,269.64,2012
2083,20120328,269.64,2012
2084,20120327,270.71,2012
2085,20120326,267.41,2012
2086,20120323,267.95,2012
2087,20120322,267.98,2012
2088,20120321,267.79,2012
2089,20120320,269.68,2012
2090,20120320,269.68,2012
2091,20120319,270.27,2012
2092,20120316,268.27,2012
2093,20120315,269.76,2012
2094,20120314,269.85,2012
2095,20120313,266.90,2012
2096,20120312,263.74,2012
2097,20120312,263.74,2012
2098,20120309,265.62,2012
2099,20120308,262.85,2012
2100,20120307,260.35,2012
2101,20120306,262.85,2012
2102,20120305,264.75,2012
2103,20120302,267.45,2012
2104,20120302,267.45,2012
2105,20120229,267.13,2012
2106,20120228,263.45,2012
2107,20120227,261.30,2012
2108,20120224,265.20,2012
2109,20120223,263.58,2012
2110,20120222,266.63,2012
2111,20120222,266.63,2012
2112,20120221,265.89,2012
2113,20120220,265.95,2012
2114,20120217,265.82,2012
2115,20120216,261.89,2012
2116,20120215,265.88,2012
2117,20120214,262.38,2012
2118,20120214,262.38,2012
2119,20120213,262.75,2012
2120,20120210,261.17,2012
2121,20120209,264.50,2012
2122,20120208,262.94,2012
2123,20120207,259.80,2012
2124,20120206,258.93,2012
2125,20120206,258.93,2012
2126,20120203,258.53,2012
2127,20120202,260.35,2012
2128,20120201,257.06,2012
2129,20120131,256.90,2012
2130,20120130,255.21,2012
2131,20120127,258.65,2012
2132,20120127,258.65,2012
2133,20120126,257.52,2012
2134,20120125,257.14,2012
2135,20120120,256.61,2012
2136,20120119,251.27,2012
2137,20120118,247.82,2012
2138,20120117,247.81,2012
2139,20120117,247.81,2012
2140,20120116,243.10,2012
2141,20120113,245.28,2012
2142,20120112,243.46,2012
2143,20120111,240.83,2012
2144,20120110,241.69,2012
2145,20120109,238.02,2012
2146,20120109,238.02,2012
2147,20120106,240.57,2012
2148,20120105,243.56,2012
2149,20120104,244.24,2012
2150,20120103,245.82,2012
2151,20120102,238.70,2012
2152,20111229,238.08,2011
2153,20111229,238.08,2011
2154,20111228,238.15,2011
2155,20111227,240.79,2011
2156,20111226,242.64,2011
2157,20111223,244.22,2011
2158,20111222,241.40,2011
2159,20111221,241.51,2011
2160,20111221,241.51,2011
2161,20111220,233.83,2011
2162,20111219,231.74,2011
2163,20111216,239.82,2011
2164,20111215,236.72,2011
2165,20111214,242.35,2011
2166,20111213,243.48,2011
2167,20111213,243.48,2011
2168,20111212,248.55,2011
2169,20111209,244.93,2011
2170,20111208,250.31,2011
2171,20111207,251.57,2011
2172,20111206,249.48,2011
2173,20111205,252.22,2011
2174,20111205,252.22,2011
2175,20111202,251.19,2011
2176,20111201,251.52,2011
2177,20111130,241.19,2011
2178,20111129,242.50,2011
2179,20111128,236.59,2011
2180,20111125,231.03,2011
2181,20111125,231.03,2011
2182,20111124,233.35,2011
2183,20111123,231.68,2011
2184,20111122,237.80,2011
2185,20111121,236.64,2011
2186,20111118,239.43,2011
2187,20111117,244.60,2011
2188,20111117,244.60,2011
2189,20111116,241.98,2011
2190,20111115,246.21,2011
2191,20111114,248.27,2011
2192,20111111,242.99,2011
2193,20111110,236.02,2011
2194,20111109,249.23,2011
2195,20111109,249.23,2011
2196,20111108,248.32,2011
2197,20111107,250.78,2011
2198,20111104,252.34,2011
2199,20111103,244.09,2011
2200,20111102,248.03,2011
2201,20111101,249.92,2011
2202,20111101,249.92,2011
2203,20111031,249.88,2011
2204,20111028,252.47,2011
2205,20111027,251.20,2011
2206,20111026,247.56,2011
2207,20111025,247.20,2011
2208,20111024,248.21,2011
2209,20111024,248.21,2011
2210,20111021,240.02,2011
2211,20111020,235.57,2011
2212,20111019,242.11,2011
2213,20111018,239.89,2011
2214,20111017,243.49,2011
2215,20111014,239.67,2011
2216,20111014,239.67,2011
2217,20111013,238.09,2011
2218,20111012,236.66,2011
2219,20111011,234.80,2011
2220,20111010,230.82,2011
2221,20111007,230.27,2011
2222,20111006,223.94,2011
2223,20111006,223.94,2011
2224,20111005,217.34,2011
2225,20111004,221.93,2011
2226,20110930,230.41,2011
2227,20110929,230.37,2011
2228,20110928,223.82,2011
2229,20110927,225.29,2011
2230,20110927,225.29,2011
2231,20110926,214.18,2011
2232,20110923,218.62,2011
2233,20110922,232.05,2011
2234,20110921,239.51,2011
2235,20110920,237.53,2011
2236,20110919,235.32,2011
2237,20110919,235.32,2011
2238,20110916,237.50,2011
2239,20110915,228.58,2011
2240,20110914,225.15,2011
2241,20110909,233.40,2011
2242,20110908,238.47,2011
2243,20110907,236.12,2011
2244,20110907,236.12,2011
2245,20110906,226.65,2011
2246,20110905,228.89,2011
2247,20110902,240.16,2011
2248,20110901,242.37,2011
2249,20110831,242.16,2011
2250,20110830,237.64,2011
2251,20110830,237.64,2011
2252,20110829,235.78,2011
2253,20110826,229.00,2011
2254,20110825,227.02,2011
2255,20110824,225.14,2011
2256,20110823,228.12,2011
2257,20110822,219.15,2011
2258,20110822,219.15,2011
2259,20110819,222.98,2011
2260,20110818,238.31,2011
2261,20110817,243.43,2011
2262,20110816,242.23,2011
2263,20110812,230.38,2011
2264,20110811,234.14,2011
2265,20110811,234.14,2011
2266,20110810,233.23,2011
2267,20110809,233.52,2011
2268,20110808,242.45,2011
2269,20110805,251.90,2011
2270,20110804,261.54,2011
2271,20110803,267.80,2011
2272,20110803,267.80,2011
2273,20110802,275.40,2011
2274,20110801,282.36,2011
2275,20110729,277.11,2011
2276,20110728,280.04,2011
2277,20110727,282.70,2011
2278,20110726,282.04,2011
2279,20110726,282.04,2011
2280,20110725,279.66,2011
2281,20110722,282.59,2011
2282,20110721,279.20,2011
2283,20110720,280.41,2011
2284,20110719,276.58,2011
2285,20110718,276.71,2011
2286,20110718,276.71,2011
2287,20110715,279.59,2011
2288,20110714,278.03,2011
2289,20110713,278.32,2011
2290,20110712,275.90,2011
2291,20110711,282.46,2011
2292,20110708,286.05,2011
2293,20110708,286.05,2011
2294,20110707,286.07,2011
2295,20110706,285.12,2011
2296,20110705,283.88,2011
2297,20110704,281.67,2011
2298,20110701,278.77,2011
2299,20110630,275.17,2011
2300,20110630,275.17,2011
2301,20110629,274.61,2011
2302,20110628,270.41,2011
2303,20110627,271.44,2011
2304,20110624,274.31,2011
2305,20110623,269.34,2011
2306,20110622,270.71,2011
2307,20110622,270.71,2011
2308,20110621,268.65,2011
2309,20110620,264.39,2011
2310,20110617,266.22,2011
2311,20110616,268.88,2011
2312,20110615,274.53,2011
2313,20110614,273.67,2011
2314,20110614,273.67,2011
2315,20110613,269.79,2011
2316,20110610,269.04,2011
2317,20110609,272.44,2011
2318,20110608,274.46,2011
2319,20110607,276.97,2011
2320,20110603,278.84,2011
2321,20110603,278.84,2011
2322,20110602,278.76,2011
2323,20110601,282.75,2011
2324,20110531,282.76,2011
2325,20110530,276.32,2011
2326,20110527,277.35,2011
2327,20110526,276.33,2011
2328,20110526,276.33,2011
2329,20110525,268.62,2011
2330,20110524,271.78,2011
2331,20110523,271.19,2011
2332,20110520,278.59,2011
2333,20110519,276.47,2011
2334,20110518,281.76,2011
2335,20110518,281.76,2011
2336,20110517,277.15,2011
2337,20110516,277.22,2011
2338,20110513,279.59,2011
2339,20110512,280.02,2011
2340,20110511,286.30,2011
2341,20110509,282.59,2011
2342,20110509,282.59,2011
2343,20110506,283.68,2011
2344,20110504,288.46,2011
2345,20110503,291.65,2011
2346,20110502,295.35,2011
2347,20110429,290.39,2011
2348,20110428,292.15,2011
2349,20110428,292.15,2011
2350,20110427,292.08,2011
2351,20110426,291.38,2011
2352,20110425,292.69,2011
2353,20110422,290.84,2011
2354,20110421,291.16,2011
2355,20110420,287.19,2011
2356,20110420,287.19,2011
2357,20110419,280.43,2011
2358,20110418,282.14,2011
2359,20110415,282.80,2011
2360,20110414,283.15,2011
2361,20110413,280.68,2011
2362,20110412,276.13,2011
2363,20110412,276.13,2011
2364,20110411,280.49,2011
2365,20110408,281.05,2011
2366,20110407,280.45,2011
2367,20110406,281.35,2011
2368,20110405,282.03,2011
2369,20110404,280.01,2011
2370,20110404,280.01,2011
2371,20110401,280.73,2011
2372,20110331,278.87,2011
2373,20110330,277.04,2011
2374,20110329,274.22,2011
2375,20110328,272.13,2011
2376,20110325,271.66,2011
2377,20110325,271.66,2011
2378,20110324,268.93,2011
2379,20110323,265.67,2011
2380,20110322,266.05,2011
2381,20110321,264.89,2011
2382,20110318,262.39,2011
2383,20110317,259.80,2011
2384,20110317,259.80,2011
2385,20110316,259.44,2011
2386,20110315,254.29,2011
2387,20110314,260.69,2011
2388,20110311,256.83,2011
2389,20110310,260.59,2011
2390,20110309,263.80,2011
2391,20110309,263.80,2011
2392,20110308,263.33,2011
2393,20110307,261.44,2011
2394,20110304,265.42,2011
2395,20110303,260.48,2011
2396,20110302,254.96,2011
2397,20110228,256.36,2011
2398,20110228,256.36,2011
2399,20110225,259.28,2011
2400,20110224,257.69,2011
2401,20110223,259.21,2011
2402,20110222,260.13,2011
2403,20110221,264.55,2011
2404,20110218,265.80,2011
2405,20110218,265.80,2011
2406,20110217,261.23,2011
2407,20110216,262.56,2011
2408,20110215,265.40,2011
2409,20110214,266.02,2011
2410,20110211,260.40,2011
2411,20110210,264.57,2011
2412,20110210,264.57,2011
2413,20110209,269.90,2011
2414,20110208,273.16,2011
2415,20110207,274.90,2011
2416,20110201,273.45,2011
2417,20110131,273.12,2011
2418,20110128,278.45,2011
2419,20110128,278.45,2011
2420,20110127,279.20,2011
2421,20110126,278.81,2011
2422,20110125,275.18,2011
2423,20110124,274.50,2011
2424,20110121,272.67,2011
2425,20110120,277.75,2011
2426,20110120,277.75,2011
2427,20110119,279.25,2011
2428,20110118,276.60,2011
2429,20110117,277.05,2011
2430,20110114,278.17,2011
2431,20110113,275.52,2011
2432,20110112,276.17,2011
2433,20110112,276.17,2011
2434,20110111,275.10,2011
2435,20110110,273.99,2011
2436,20110107,275.61,2011
2437,20110106,274.72,2011
2438,20110105,275.35,2011
2439,20110104,275.78,2011
2440,20110104,275.78,2011
2441,20110103,273.81,2011
2442,20101230,271.19,2010
2443,20101229,270.44,2010
2444,20101228,269.04,2010
2445,20101227,267.35,2010
2446,20101224,268.50,2010
2447,20101224,268.50,2010
2448,20101223,269.62,2010
2449,20101222,269.60,2010
2450,20101221,269.31,2010
2451,20101220,267.42,2010
2452,20101217,267.67,2010
2453,20101216,264.92,2010
2454,20101216,264.92,2010
2455,20101215,265.95,2010
2456,20101214,265.13,2010
2457,20101213,263.31,2010
2458,20101210,261.74,2010
2459,20101209,262.32,2010
2460,20101208,257.51,2010
2461,20101208,257.51,2010
2462,20101207,258.63,2010
2463,20101206,257.32,2010
2464,20101203,257.65,2010
2465,20101202,256.02,2010
2466,20101201,252.80,2010
2467,20101130,249.64,2010
2468,20101130,249.64,2010
2469,20101129,248.92,2010
2470,20101126,249.31,2010
2471,20101125,252.45,2010
2472,20101124,252.38,2010
2473,20101123,252.12,2010
2474,20101122,254.00,2010
2475,20101122,254.00,2010
2476,20101119,253.04,2010
2477,20101118,251.15,2010
2478,20101117,247.30,2010
2479,20101116,247.84,2010
2480,20101115,249.22,2010
2481,20101112,248.35,2010
2482,20101112,248.35,2010
2483,20101111,247.51,2010
2484,20101110,255.13,2010
2485,20101109,252.07,2010
2486,20101108,251.73,2010
2487,20101105,251.22,2010
2488,20101104,251.12,2010
2489,20101104,251.12,2010
2490,20101103,249.99,2010
2491,20101102,247.93,2010
2492,20101101,247.41,2010
2493,20101029,242.98,2010
2494,20101028,246.41,2010
2495,20101027,246.61,2010
2496,20101027,246.61,2010
2497,20101026,248.38,2010
2498,20101025,248.16,2010
2499,20101022,245.84,2010
2500,20101021,242.53,2010
2501,20101020,241.79,2010
2502,20101019,240.11,2010
2503,20101019,240.11,2010
2504,20101018,242.64,2010
2505,20101015,246.56,2010
2506,20101014,246.25,2010
2507,20101013,242.99,2010
2508,20101012,242.35,2010
2509,20101011,245.44,2010
2510,20101011,245.44,2010
2511,20101008,246.51,2010
2512,20101007,247.22,2010
2513,20101006,247.70,2010
2514,20101005,244.22,2010
2515,20101004,243.99,2010
2516,20101001,243.49,2010
2517,20101001,243.49,2010
2518,20100930,242.95,2010
2519,20100929,242.27,2010
2520,20100928,240.59,2010
2521,20100927,241.38,2010
2522,20100924,239.80,2010
2523,20100920,238.29,2010
2524,20100920,238.29,2010
2525,20100917,237.64,2010
2526,20100916,235.37,2010
2527,20100915,237.14,2010
2528,20100914,235.98,2010
2529,20100913,236.34,2010
2530,20100910,233.93,2010
2531,20100910,233.93,2010
2532,20100909,231.53,2010
2533,20100908,230.94,2010
2534,20100907,232.45,2010
2535,20100906,232.77,2010
2536,20100903,231.04,2010
2537,20100902,230.66,2010
2538,20100902,230.66,2010
2539,20100901,229.41,2010
2540,20100831,226.81,2010
2541,20100830,229.63,2010
2542,20100827,225.52,2010
2543,20100826,225.39,2010
2544,20100825,225.99,2010
2545,20100825,225.99,2010
2546,20100824,229.42,2010
2547,20100823,230.20,2010
2548,20100820,231.17,2010
2549,20100819,231.88,2010
2550,20100818,228.90,2010
2551,20100817,227.96,2010
2552,20100817,227.96,2010
2553,20100816,226.51,2010
2554,20100813,227.01,2010
2555,20100812,223.96,2010
2556,20100811,228.98,2010
2557,20100810,232.04,2010
2558,20100809,233.14,2010
2559,20100809,233.14,2010
2560,20100806,232.35,2010
2561,20100805,232.39,2010
2562,20100804,233.14,2010
2563,20100803,233.38,2010
2564,20100802,232.22,2010
2565,20100730,229.25,2010
2566,20100730,229.25,2010
2567,20100729,231.16,2010
2568,20100728,231.56,2010
2569,20100727,230.93,2010
2570,20100726,230.87,2010
2571,20100723,229.50,2010
2572,20100722,226.23,2010
2573,20100722,226.23,2010
2574,20100721,227.88,2010
2575,20100720,225.84,2010
2576,20100719,225.32,2010
2577,20100716,226.34,2010
2578,20100715,228.39,2010
2579,20100714,229.27,2010
2580,20100714,229.27,2010
2581,20100713,226.14,2010
2582,20100712,225.86,2010
2583,20100709,224.44,2010
2584,20100708,220.78,2010
2585,20100707,217.45,2010
2586,20100706,219.12,2010
2587,20100706,219.12,2010
2588,20100705,217.47,2010
2589,20100702,217.01,2010
2590,20100701,218.65,2010
2591,20100630,220.85,2010
2592,20100629,222.54,2010
2593,20100628,225.55,2010
2594,20100628,225.55,2010
2595,20100625,225.63,2010
2596,20100624,227.45,2010
2597,20100623,225.59,2010
2598,20100622,226.45,2010
2599,20100621,227.69,2010
2600,20100618,223.77,2010
2601,20100618,223.77,2010
2602,20100617,223.45,2010
2603,20100616,223.34,2010
2604,20100615,221.34,2010
2605,20100614,221.43,2010
2606,20100611,219.22,2010
2607,20100610,215.73,2010
2608,20100610,215.73,2010
2609,20100609,215.26,2010
2610,20100608,216.08,2010
2611,20100607,214.38,2010
2612,20100604,218.03,2010
2613,20100603,217.58,2010
2614,20100601,213.02,2010
2615,20100601,213.02,2010
2616,20100531,214.34,2010
2617,20100528,212.10,2010
2618,20100527,209.83,2010
2619,20100526,206.62,2010
2620,20100525,204.83,2010
2621,20100524,210.27,2010
2622,20100524,210.27,2010
2623,20100520,208.78,2010
2624,20100519,212.43,2010
2625,20100518,214.42,2010
2626,20100517,215.36,2010
2627,20100514,221.08,2010
2628,20100513,220.80,2010
2629,20100513,220.80,2010
2630,20100512,216.78,2010
2631,20100511,217.63,2010
2632,20100510,219.10,2010
2633,20100507,215.09,2010
2634,20100506,220.21,2010
2635,20100504,224.76,2010
2636,20100504,224.76,2010
2637,20100503,225.10,2010
2638,20100430,227.95,2010
2639,20100429,226.11,2010
2640,20100428,226.98,2010
2641,20100427,229.28,2010
2642,20100426,229.64,2010
2643,20100426,229.64,2010
2644,20100423,227.36,2010
2645,20100422,227.76,2010
2646,20100421,229.09,2010
2647,20100420,225.13,2010
2648,20100419,223.65,2010
2649,20100416,227.69,2010
2650,20100416,227.69,2010
2651,20100415,229.17,2010
2652,20100414,228.08,2010
2653,20100413,224.69,2010
2654,20100412,224.59,2010
2655,20100409,226.81,2010
2656,20100408,228.27,2010
2657,20100408,228.27,2010
2658,20100407,227.31,2010
2659,20100406,227.51,2010
2660,20100405,227.48,2010
2661,20100402,226.69,2010
2662,20100401,225.47,2010
2663,20100331,221.58,2010
2664,20100331,221.58,2010
2665,20100330,222.48,2010
2666,20100329,221.60,2010
2667,20100326,222.25,2010
2668,20100325,221.07,2010
2669,20100324,220.09,2010
2670,20100323,220.09,2010
2671,20100323,220.09,2010
2672,20100322,218.52,2010
2673,20100319,220.48,2010
2674,20100318,219.02,2010
2675,20100317,220.28,2010
2676,20100316,215.25,2010
2677,20100315,215.49,2010
2678,20100315,215.49,2010
2679,20100312,217.35,2010
2680,20100311,216.76,2010
2681,20100310,217.82,2010
2682,20100309,217.82,2010
2683,20100308,217.73,2010
2684,20100305,214.05,2010
2685,20100305,214.05,2010
2686,20100304,211.91,2010
2687,20100303,212.36,2010
2688,20100302,211.44,2010
2689,20100226,208.36,2010
2690,20100225,207.56,2010
2691,20100224,210.92,2010
2692,20100224,210.92,2010
2693,20100223,213.45,2010
2694,20100222,213.28,2010
2695,20100219,208.70,2010
2696,20100218,212.55,2010
2697,20100217,213.44,2010
2698,20100216,209.73,2010
2699,20100216,209.73,2010
2700,20100212,208.74,2010
2701,20100211,209.73,2010
2702,20100210,205.94,2010
2703,20100209,206.01,2010
2704,20100208,203.37,2010
2705,20100205,205.06,2010
2706,20100205,205.06,2010
2707,20100204,211.72,2010
2708,20100203,211.86,2010
2709,20100202,209.27,2010
2710,20100201,210.76,2010
2711,20100129,210.34,2010
2712,20100128,215.67,2010
2713,20100128,215.67,2010
2714,20100127,213.02,2010
2715,20100126,214.89,2010
2716,20100125,219.33,2010
2717,20100122,220.68,2010
2718,20100121,226.16,2010
2719,20100120,224.83,2010
2720,20100120,224.83,2010
2721,20100119,224.13,2010
2722,20100118,224.38,2010
2723,20100115,223.21,2010
2724,20100114,221.19,2010
2725,20100113,219.17,2010
2726,20100112,223.04,2010
2727,20100112,223.04,2010
2728,20100111,222.23,2010
2729,20100108,222.66,2010
2730,20100107,221.31,2010
2731,20100106,224.67,2010
2732,20100105,222.84,2010
2733,20100104,223.49,2010
2734,20100104,223.49,2010
2735,20091230,221.86,2009
2736,20091229,220.34,2009
2737,20091228,222.03,2009
2738,20091224,221.67,2009
2739,20091223,218.95,2009
2740,20091222,217.87,2009
2741,20091222,217.87,2009
2742,20091221,216.20,2009
2743,20091218,216.68,2009
2744,20091217,216.90,2009
2745,20091216,219.32,2009
2746,20091215,219.60,2009
2747,20091214,219.51,2009
2748,20091214,219.51,2009
2749,20091211,218.77,2009
2750,20091210,218.73,2009
2751,20091209,215.75,2009
2752,20091208,214.91,2009
2753,20091207,215.55,2009
2754,20091204,214.50,2009
2755,20091204,214.50,2009
2756,20091203,213.31,2009
2757,20091202,210.25,2009
2758,20091201,207.07,2009
2759,20091130,204.75,2009
2760,20091127,200.73,2009
2761,20091126,210.77,2009
2762,20091126,210.77,2009
2763,20091125,212.61,2009
2764,20091124,211.92,2009
2765,20091123,213.72,2009
2766,20091120,213.76,2009
2767,20091119,213.89,2009
2768,20091118,211.56,2009
2769,20091118,211.56,2009
2770,20091117,209.00,2009
2771,20091116,209.90,2009
2772,20091113,206.84,2009
2773,20091112,206.67,2009
2774,20091111,210.08,2009
2775,20091110,208.23,2009
2776,20091110,208.23,2009
2777,20091109,207.29,2009
2778,20091106,206.53,2009
2779,20091105,203.52,2009
2780,20091104,207.18,2009
2781,20091103,203.13,2009
2782,20091102,204.25,2009
2783,20091102,204.25,2009
2784,20091030,206.81,2009
2785,20091029,207.68,2009
2786,20091028,211.03,2009
2787,20091027,216.47,2009
2788,20091026,217.45,2009
2789,20091023,214.73,2009
2790,20091023,214.73,2009
2791,20091022,213.25,2009
2792,20091021,216.64,2009
2793,20091020,217.53,2009
2794,20091019,216.19,2009
2795,20091016,214.91,2009
2796,20091015,217.47,2009
2797,20091015,217.47,2009
2798,20091014,215.90,2009
2799,20091013,213.10,2009
2800,20091012,214.23,2009
2801,20091009,215.57,2009
2802,20091008,211.01,2009
2803,20091007,208.94,2009
2804,20091007,208.94,2009
2805,20091006,209.25,2009
2806,20091005,210.38,2009
2807,20091001,215.94,2009
2808,20090930,219.75,2009
2809,20090929,221.59,2009
2810,20090928,219.66,2009
2811,20090928,219.66,2009
2812,20090925,221.82,2009
2813,20090924,222.35,2009
2814,20090923,224.69,2009
2815,20090922,225.27,2009
2816,20090921,221.85,2009
2817,20090918,222.34,2009
2818,20090918,222.34,2009
2819,20090917,222.31,2009
2820,20090916,220.53,2009
2821,20090915,216.14,2009
2822,20090914,213.42,2009
2823,20090911,215.81,2009
2824,20090910,214.92,2009
2825,20090910,214.92,2009
2826,20090909,210.09,2009
2827,20090908,211.40,2009
2828,20090907,209.73,2009
2829,20090904,209.81,2009
2830,20090903,210.60,2009
2831,20090902,210.51,2009
2832,20090902,210.51,2009
2833,20090901,211.89,2009
2834,20090831,207.44,2009
2835,20090828,209.74,2009
2836,20090827,208.62,2009
2837,20090826,210.62,2009
2838,20090825,209.12,2009
2839,20090825,209.12,2009
2840,20090824,210.60,2009
2841,20090821,206.26,2009
2842,20090820,205.22,2009
2843,20090819,201.08,2009
2844,20090818,201.33,2009
2845,20090817,200.52,2009
2846,20090817,200.52,2009
2847,20090814,206.46,2009
2848,20090813,202.46,2009
2849,20090812,202.67,2009
2850,20090811,204.96,2009
2851,20090810,204.77,2009
2852,20090807,204.95,2009
2853,20090807,204.95,2009
2854,20090806,203.74,2009
2855,20090805,203.19,2009
2856,20090804,204.10,2009
2857,20090803,203.81,2009
2858,20090731,202.96,2009
2859,20090730,199.88,2009
2860,20090730,199.88,2009
2861,20090729,198.24,2009
2862,20090728,198.52,2009
2863,20090727,198.07,2009
2864,20090724,195.13,2009
2865,20090723,194.40,2009
2866,20090722,194.29,2009
2867,20090722,194.29,2009
2868,20090721,193.62,2009
2869,20090720,192.25,2009
2870,20090717,187.16,2009
2871,20090716,186.22,2009
2872,20090715,184.26,2009
2873,20090714,179.43,2009
2874,20090714,179.43,2009
2875,20090713,178.15,2009
2876,20090710,184.56,2009
2877,20090709,184.72,2009
2878,20090708,184.73,2009
2879,20090707,185.11,2009
2880,20090706,184.50,2009
2881,20090706,184.50,2009
2882,20090703,182.92,2009
2883,20090702,181.85,2009
2884,20090701,181.95,2009
2885,20090630,178.99,2009
2886,20090629,178.81,2009
2887,20090626,179.28,2009
2888,20090626,179.28,2009
2889,20090625,178.86,2009
2890,20090624,175.08,2009
2891,20090623,174.32,2009
2892,20090622,179.02,2009
2893,20090619,176.63,2009
2894,20090618,175.54,2009
2895,20090618,175.54,2009
2896,20090617,177.80,2009
2897,20090616,178.88,2009
2898,20090615,180.66,2009
2899,20090612,182.69,2009
2900,20090611,181.43,2009
2901,20090610,180.91,2009
2902,20090610,180.91,2009
2903,20090609,174.91,2009
2904,20090608,177.67,2009
2905,20090605,177.77,2009
2906,20090604,175.75,2009
2907,20090603,180.31,2009
2908,20090602,180.47,2009
2909,20090602,180.47,2009
2910,20090601,180.90,2009
2911,20090529,178.70,2009
2912,20090528,178.19,2009
2913,20090527,173.75,2009
2914,20090526,174.77,2009
2915,20090525,178.57,2009
2916,20090525,178.57,2009
2917,20090522,179.01,2009
2918,20090521,181.82,2009
2919,20090520,183.80,2009
2920,20090519,182.76,2009
2921,20090518,177.26,2009
2922,20090515,177.80,2009
2923,20090515,177.80,2009
2924,20090514,176.29,2009
2925,20090513,181.14,2009
2926,20090512,179.73,2009
2927,20090511,181.35,2009
2928,20090508,181.04,2009
2929,20090507,179.74,2009
2930,20090507,179.74,2009
2931,20090506,178.82,2009
2932,20090504,179.69,2009
2933,20090430,176.00,2009
2934,20090429,172.08,2009
2935,20090428,167.24,2009
2936,20090427,172.13,2009
2937,20090427,172.13,2009
2938,20090424,174.13,2009
2939,20090423,176.14,2009
2940,20090422,174.40,2009
2941,20090421,171.96,2009
2942,20090420,172.30,2009
2943,20090417,171.33,2009
2944,20090417,171.33,2009
2945,20090416,171.73,2009
2946,20090415,171.21,2009
2947,20090414,172.03,2009
2948,20090413,171.69,2009
2949,20090410,172.01,2009
2950,20090409,169.48,2009
2951,20090409,169.48,2009
2952,20090408,162.68,2009
2953,20090407,168.34,2009
2954,20090406,168.62,2009
2955,20090403,167.11,2009
2956,20090402,166.18,2009
2957,20090401,160.46,2009
2958,20090401,160.46,2009
2959,20090331,157.01,2009
2960,20090330,156.23,2009
2961,20090327,161.66,2009
2962,20090326,162.22,2009
2963,20090325,160.28,2009
2964,20090324,159.56,2009
2965,20090324,159.56,2009
2966,20090323,156.42,2009
2967,20090320,152.58,2009
2968,20090319,151.51,2009
2969,20090318,152.89,2009
2970,20090317,152.17,2009
2971,20090316,147.00,2009
2972,20090316,147.00,2009
2973,20090313,147.29,2009
2974,20090312,148.02,2009
2975,20090311,147.60,2009
2976,20090310,142.73,2009
2977,20090309,140.00,2009
2978,20090306,137.83,2009
2979,20090306,137.83,2009
2980,20090305,138.25,2009
2981,20090304,138.21,2009
2982,20090303,133.78,2009
2983,20090302,132.47,2009
2984,20090227,138.07,2009
2985,20090226,136.98,2009
2986,20090226,136.98,2009
2987,20090225,138.65,2009
2988,20090224,137.82,2009
2989,20090223,142.78,2009
2990,20090220,138.31,2009
2991,20090219,143.60,2009
2992,20090218,144.21,2009
2993,20090218,144.21,2009
2994,20090217,146.60,2009
2995,20090216,152.66,2009
2996,20090213,155.19,2009
2997,20090212,153.66,2009
2998,20090211,155.26,2009
2999,20090210,156.84,2009
3000,20090210,156.84,2009
3001,20090209,157.70,2009
3002,20090206,158.90,2009
3003,20090205,154.00,2009
3004,20090204,155.99,2009
3005,20090203,151.42,2009
3006,20090202,149.00,2009
3007,20090202,149.00,2009
3008,20090130,151.33,2009
3009,20090129,152.29,2009
3010,20090128,151.04,2009
3011,20090123,141.75,2009
3012,20090122,145.11,2009
3013,20090121,143.29,2009
3014,20090121,143.29,2009
3015,20090120,146.55,2009
3016,20090119,150.02,2009
3017,20090116,148.03,2009
3018,20090115,145.05,2009
3019,20090114,154.50,2009
3020,20090113,152.45,2009
3021,20090113,152.45,2009
3022,20090112,151.01,2009
3023,20090109,154.17,2009
3024,20090108,157.76,2009
3025,20090107,161.36,2009
3026,20090106,156.79,2009
3027,20090105,153.83,2009
3028,20090105,153.83,2009
3029,20090102,151.15,2009
3030,20081230,146.35,2008
3031,20081229,145.72,2008
3032,20081226,145.81,2008
3033,20081224,147.02,2008
3034,20081223,148.93,2008
3035,20081223,148.93,2008
3036,20081222,153.98,2008
3037,20081219,154.10,2008
3038,20081218,153.24,2008
3039,20081217,152.62,2008
3040,20081216,151.35,2008
3041,20081215,151.43,2008
3042,20081215,151.43,2008
3043,20081212,144.38,2008
3044,20081211,151.93,2008
3045,20081210,150.73,2008
3046,20081209,145.20,2008
3047,20081208,144.89,2008
3048,20081205,134.33,2008
3049,20081205,134.33,2008
3050,20081204,131.43,2008
3051,20081203,133.62,2008
3052,20081202,133.70,2008
3053,20081201,138.33,2008
3054,20081128,140.66,2008
3055,20081127,139.17,2008
3056,20081127,139.17,2008
3057,20081126,134.50,2008
3058,20081125,128.01,2008
3059,20081124,126.02,2008
3060,20081121,130.76,2008
3061,20081120,123.54,2008
3062,20081119,132.33,2008
3063,20081119,132.33,2008
3064,20081118,134.88,2008
3065,20081117,140.57,2008
3066,20081114,142.26,2008
